ID;C2011_2012;Surface;SurfaceVeg
29853;1122;136216;29.260
29853;1122;136216;4.105
29853;1122;136216;7.704
29853;1122;136216;6.624
29853;1122;136216;4.980
29853;1122;136216;17.051
29853;1122;136216;144.857
29853;1122;136216;7.985
29853;1122;136216;22.098
29853;1122;136216;0.820
29853;1122;136216;20.341
29853;1122;136216;7.435
29853;1122;136216;2.231
29853;1122;136216;12.309
29853;1122;136216;22.757
29853;1122;136216;5.605
29853;1122;136216;20.241
29853;1122;136216;6.522
29853;1122;136216;71.735
29853;1122;136216;15.688
29853;1122;136216;165.616
29853;1122;136216;59.669
29853;1122;136216;22.466
29853;1122;136216;761.777
29853;1122;136216;21.718
29853;1122;136216;61.723
29853;1122;136216;493.240
29853;1122;136216;18.649
29853;1122;136216;15.519
29853;1122;136216;16.666
29853;1122;136216;77.875
29853;1122;136216;8.145
29853;1122;136216;29.324
29853;1122;136216;34.319
29853;1122;136216;27.496
29853;1122;136216;0.789
29853;1122;136216;3.135
29853;1122;136216;2.189
29853;1122;136216;70.143
29853;1122;136216;8.376
29853;1122;136216;5.909
29853;1122;136216;56.313
29853;1122;136216;6.260
29853;1122;136216;3.394
29853;1122;136216;8.231
29853;1122;136216;8.513
29853;1122;136216;24.345
29853;1122;136216;49.897
29853;1122;136216;6.161
29853;1122;136216;11.376
29853;1122;136216;60.601
29853;1122;136216;6.161
29853;1122;136216;96.574
29853;1122;136216;8.751
29853;1122;136216;10.976
29853;1122;136216;13.144
29853;1122;136216;311.945
29853;1122;136216;111.104
29853;1122;136216;82.422
29853;1122;136216;5.956
29853;1122;136216;93.758
29853;1122;136216;22.529
29853;1122;136216;2.731
29853;1122;136216;6.512
29853;1122;136216;6.277
29853;1122;136216;219.352
29853;1122;136216;3.362
29853;1122;136216;14.360
29853;1122;136216;80.465
29853;1122;136216;6.962
29853;1122;136216;21.121
29853;1122;136216;21.808
29853;1122;136216;169.569
29853;1122;136216;8.218
29853;1122;136216;7.513
29853;1122;136216;6.684
29853;1122;136216;12.044
29853;1122;136216;9.029
29853;1122;136216;8.526
29853;1122;136216;2.828
29853;1122;136216;22.302
29853;1122;136216;9.309
29853;1122;136216;190.689
29853;1122;136216;21.200
29853;1122;136216;11.994
29853;1122;136216;55.300
29853;1122;136216;15.390
29853;1122;136216;35.957
29853;1122;136216;9.648
29853;1122;136216;9.318
29853;1122;136216;3.465
29853;1122;136216;20.665
29853;1122;136216;28.820
29853;1122;136216;3.792
29853;1122;136216;16.658
29853;1122;136216;9.221
29853;1122;136216;75.648
29853;1122;136216;6.614
29853;1122;136216;2.912
29853;1122;136216;9.067
29853;1122;136216;22.380
29853;1122;136216;75.693
29853;1122;136216;17.391
29853;1122;136216;24.784
29853;1122;136216;4.972
29853;1122;136216;34.723
29853;1122;136216;103.906
29853;1122;136216;98.339
29853;1122;136216;1133.263
29853;1122;136216;140.235
29853;1122;136216;68.534
29853;1122;136216;117.760
29853;1122;136216;1.880
29853;1122;136216;39.088
29853;1122;136216;23.316
29853;1122;136216;13.458
29853;1122;136216;9.135
29853;1122;136216;21.533
29853;1122;136216;27.505
29853;1122;136216;9.364
29853;1122;136216;58.639
29853;1122;136216;14.207
29853;1122;136216;15.942
29853;1122;136216;160.932
29853;1122;136216;2.143
29853;1122;136216;23.913
29853;1122;136216;11.479
29853;1122;136216;15.113
29853;1122;136216;9.975
29853;1122;136216;21.170
29853;1122;136216;32.266
29853;1122;136216;95.813
29853;1122;136216;459.241
29853;1122;136216;217.705
29853;1122;136216;4.558
29853;1122;136216;4.327
29853;1122;136216;26.324
29853;1122;136216;34.277
29853;1122;136216;0.764
29953;1122;74669;31.755
29953;1122;74669;2.991
29953;1122;74669;18.481
29953;1122;74669;25.421
29953;1122;74669;24.260
29953;1122;74669;51.974
29953;1122;74669;26.437
29953;1122;74669;10.812
29953;1122;74669;13.906
29953;1122;74669;1.056
29953;1122;74669;24.043
29953;1122;74669;35.857
29953;1122;74669;16.973
29953;1122;74669;30.467
29953;1122;74669;21.500
29953;1122;74669;19.124
29953;1122;74669;1.401
29953;1122;74669;19.705
29953;1122;74669;28.571
29953;1122;74669;17.552
29953;1122;74669;11.530
29953;1122;74669;35.075
29953;1122;74669;6.509
29953;1122;74669;10.518
29953;1122;74669;18.777
29953;1122;74669;0.033
29953;1122;74669;10.142
29953;1122;74669;19.928
29953;1122;74669;29.410
29953;1122;74669;12.107
29953;1122;74669;11.280
29953;1122;74669;18.429
29953;1122;74669;25.469
29953;1122;74669;32.761
29953;1122;74669;15.331
29953;1122;74669;24.879
29953;1122;74669;29.306
29953;1122;74669;33.683
29953;1122;74669;3.078
29953;1122;74669;16.848
29953;1122;74669;0.016
29953;1122;74669;21.352
29953;1122;74669;35.553
29953;1122;74669;24.185
29953;1122;74669;24.105
29953;1122;74669;3.637
29953;1122;74669;41.141
29953;1122;74669;40.929
