fid;ID;C2011_2012;LIB_2012.;C2012_NIV2;LIB2012_N2;C2012_NIV1;LIB2012_N1;SURFACE_M2;SURFACE_HA;PERIMETRE;SOURCE2012;FIAB_2012;Surface;Forbois;Ripi;Area;Align_haie;NUM_COMMUN;NOM_COMMUN;Niv1;Niv2;NivFinal;SourceID;SurfaceVeg
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;390.418;0;482;Strasbourg;1;13;134;6;378.755
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;390.418;0;482;Strasbourg;1;13;134;6;12.067
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;8.83589;0;482;Strasbourg;1;13;134;6;9.495
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;146.864;0;482;Strasbourg;1;13;134;6;6.081
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;146.864;0;482;Strasbourg;1;13;134;6;137.285
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;26;0;482;Strasbourg;1;12;124;4;10.468
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;19;0;482;Strasbourg;1;12;124;4;17.982
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;11.8287;0;482;Strasbourg;1;13;134;6;1.512
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;11.8287;0;482;Strasbourg;1;13;134;6;8.555
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;22.0116;0;482;Strasbourg;1;12;124;4;10.934
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;4.76774;0;482;Strasbourg;1;13;134;6;3.82
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;12;0;482;Strasbourg;1;12;124;4;13.447
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;9.7282;0;482;Strasbourg;1;13;134;6;10.089
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;7.79628;0;482;Strasbourg;1;13;134;6;6.021
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;442.725;0;482;Strasbourg;1;13;134;6;446.938
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;35.7942;0;482;Strasbourg;1;13;134;6;0.289
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;5.95576;0;482;Strasbourg;1;13;134;6;5.042
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;24.665;0;482;Strasbourg;1;12;124;4;9.378
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;14.1152;0;482;Strasbourg;1;12;124;4;13.555
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;36.3465;0;482;Strasbourg;1;12;124;4;20.357
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;27.3518;0;482;Strasbourg;1;13;134;6;13.508
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;27.3518;0;482;Strasbourg;1;13;134;6;12.989
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;9.99615;0;482;Strasbourg;1;13;134;6;6.891
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;42.6381;0;482;Strasbourg;1;12;124;4;22.461
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;13;0;482;Strasbourg;1;12;124;4;12.382
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;8.67445;0;482;Strasbourg;1;13;134;6;7.454
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;192.478;0;482;Strasbourg;1;12;124;4;191.088
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;12.0923;0;482;Strasbourg;1;13;134;6;11.697
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;23.7476;0;482;Strasbourg;1;12;124;4;6.294
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;41.4384;0;482;Strasbourg;1;12;124;4;17.551
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;15;0;482;Strasbourg;1;12;124;4;15.29
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;14.4802;0;482;Strasbourg;1;13;134;6;13.291
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;7.03973;0;482;Strasbourg;1;12;124;4;6.63
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;19;0;482;Strasbourg;1;12;124;4;19.94
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;9.18621;0;482;Strasbourg;1;13;134;6;8.433
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;34.186;0;482;Strasbourg;1;12;124;4;8.122
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;93.6699;0;482;Strasbourg;1;12;124;4;9.46
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;1272.73;0;482;Strasbourg;1;13;134;6;1.915
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;1272.73;0;482;Strasbourg;1;13;134;6;6.412
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;1272.73;0;482;Strasbourg;1;13;134;6;1267.289
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;297.06;0;482;Strasbourg;1;12;123;4;16.238
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;297.06;0;482;Strasbourg;1;12;123;4;282.422
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;54.4485;0;482;Strasbourg;1;12;124;4;36.114
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;54.4485;0;482;Strasbourg;1;12;124;4;18.947
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;96.7436;0;482;Strasbourg;1;12;124;4;1.166
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;96.7436;0;482;Strasbourg;1;12;124;4;44.695
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;23.0401;0;482;Strasbourg;1;12;124;4;22.806
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;23.0401;0;482;Strasbourg;1;12;124;4;0.78
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;23.969;0;482;Strasbourg;1;12;124;4;4.841
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;104.956;0;482;Strasbourg;1;12;124;4;0.02
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;104.956;0;482;Strasbourg;1;12;124;4;0.376
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;104.956;0;482;Strasbourg;1;12;124;4;9.217
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;94.9134;0;482;Strasbourg;1;12;124;4;7.972
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;38.6362;0;482;Strasbourg;1;12;124;4;15.372
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;556.122;0;482;Strasbourg;1;13;134;6;460.591
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;556.122;0;482;Strasbourg;1;13;134;6;92.688
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;71.9587;0;482;Strasbourg;1;12;124;4;1.719
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;92.5753;0;482;Strasbourg;1;12;124;4;2.343
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;43.8281;0;482;Strasbourg;1;12;124;4;1.35
144;31683;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;17867.6565;1.7868;647.23;BD ORTHO 2011;75;17869;0;0;93.1456;0;482;Strasbourg;1;12;124;4;1.468
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;2391.26;0;482;Strasbourg;1;13;134;6;458.237
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;2391.26;0;482;Strasbourg;1;13;134;6;162.92
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;2391.26;0;482;Strasbourg;1;13;134;6;50.95
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;2391.26;0;482;Strasbourg;1;13;134;6;773.927
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;8.65076;0;482;Strasbourg;1;13;134;6;6.857
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;40.1955;0;482;Strasbourg;1;13;134;6;33.88
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;102.984;0;482;Strasbourg;1;13;134;6;22.013
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;1;0;5947.62;0;482;Strasbourg;1;12;121;4;757.2
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;1;0;5947.62;0;482;Strasbourg;1;12;121;4;97.769
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;134.836;0;482;Strasbourg;1;12;124;4;5.954
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;134.836;0;482;Strasbourg;1;12;124;4;30.154
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;35.0056;0;482;Strasbourg;1;13;134;6;0.954
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;49.5684;0;482;Strasbourg;1;12;124;4;50.484
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;233.77;0;482;Strasbourg;1;13;134;6;217.76
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;233.77;0;482;Strasbourg;1;13;134;6;15.417
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;75.5941;0;482;Strasbourg;1;13;134;6;74.683
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;93.4727;0;482;Strasbourg;1;12;124;4;13.176
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;19.1944;0;482;Strasbourg;1;13;134;6;18.865
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;39.9184;0;482;Strasbourg;1;13;134;6;39.608
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;94.5859;0;482;Strasbourg;1;13;134;6;21.291
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;8.43506;0;482;Strasbourg;1;13;134;6;8.186
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;106.457;0;482;Strasbourg;1;12;124;4;105.707
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;62.8508;0;482;Strasbourg;1;13;134;6;64.028
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;937.269;0;482;Strasbourg;1;13;134;6;157.767
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;937.269;0;482;Strasbourg;1;13;134;6;416.917
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;61.5781;0;482;Strasbourg;1;13;134;6;58.573
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;1084.52;0;482;Strasbourg;1;13;134;6;856.404
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;595.587;1;482;Strasbourg;1;12;122;4;563.693
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;651.541;1;482;Strasbourg;1;12;122;4;25.915
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;651.541;1;482;Strasbourg;1;12;122;4;0.321
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;651.541;1;482;Strasbourg;1;12;122;4;610.516
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;51.5177;0;482;Strasbourg;1;12;124;4;0.042
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;273.832;0;482;Strasbourg;1;13;134;6;3.485
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;273.832;0;482;Strasbourg;1;13;134;6;1.008
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;273.832;0;482;Strasbourg;1;13;134;6;13.861
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;185.185;0;482;Strasbourg;1;12;124;4;132.06
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;22.7377;0;482;Strasbourg;1;13;134;6;22.796
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;293.316;0;482;Strasbourg;1;12;123;4;55.001
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;82.6283;0;482;Strasbourg;1;13;134;6;19.415
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;91.8566;0;482;Strasbourg;1;12;124;4;57.541
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;3.75593;0;482;Strasbourg;1;13;134;6;0.829
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;2447.07;0;482;Strasbourg;1;13;134;6;252.452
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;2447.07;0;482;Strasbourg;1;13;134;6;771.895
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;2447.07;0;482;Strasbourg;1;13;134;6;976.13
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;313.892;0;482;Strasbourg;1;12;123;4;89.696
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;3.93503;0;482;Strasbourg;1;13;134;6;0.056
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;0;0;2391.26;0;482;Strasbourg;1;13;134;6;0.433
142;31577;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;25772.4623;2.5772;861.61;BD ORTHO 2011;75;22575;1;1;5947.62;0;482;Strasbourg;1;12;121;4;69.243
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;18.1368;0;482;Strasbourg;1;12;124;4;18.322
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;117.218;0;482;Strasbourg;1;12;124;4;122.39
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;34.8204;0;482;Strasbourg;1;12;124;4;33.882
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;3724.6;0;482;Strasbourg;1;13;134;6;558.511
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;19.0624;0;482;Strasbourg;1;12;124;4;14.739
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;19.0624;0;482;Strasbourg;1;12;124;4;3.621
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;11.0898;0;482;Strasbourg;1;12;124;4;2.238
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;11.0399;0;482;Strasbourg;1;13;134;6;4.897
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;33.9608;0;482;Strasbourg;1;13;134;6;35.022
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;33.9608;0;482;Strasbourg;1;13;134;6;0.019
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;13.1004;0;482;Strasbourg;1;13;134;6;13.101
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;35.68;0;482;Strasbourg;1;13;134;6;36.503
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;10.7935;0;482;Strasbourg;1;13;134;6;10.794
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;38.9689;0;482;Strasbourg;1;13;134;6;37.673
143;31645;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;10103.4941;1.0103;394.68;BD ORTHO 2011;75;10104;0;0;14.2865;0;482;Strasbourg;1;12;124;4;9.541
